subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
subject2,4,22,0.1271371841,0.154790163,0.0276529789,0.1010248661,0.0938248634,-0.0072000027,0.1641900539,0.1522829533,-0.0119071007,0.131057024,0.2504880428,0.1194310188,0.117675066,0.2246160507,0.1069409847,0.127022028,0.3564140797,0.2293920517,0.1226968765,0.1326348782,0.0099380016,0.121325016,0.0764930248,-0.0448319912,0.1307759285,0.1707770824,0.0400011539,0.12479496,0.2935738564,0.1687788963,0.1328129768
subject2,4,23,0.1062128544,0.1219069958,0.0156941414,0.121876955,0.1677699089,0.0458929539,0.143130064,0.1348969936,-0.0082330704,0.142013073,0.2918388844,0.1498258114,0.1009311676,0.1476340294,0.0467028618,0.147562027,0.3931720257,0.2456099987,0.1270620823,0.1432199478,0.0161578655,0.1414830685,0.0776569843,-0.0638260841,0.1481420994,0.2235221863,0.0753800869,0.1140069962,0.2766129971,0.1626060009,0.1181948185
subject2,4,24,0.1069757938,0.1263689995,0.0193932056,0.1089680195,0.1601819992,0.0512139797,0.1585478783,0.1882278919,0.0296800137,0.1386239529,0.2110021114,0.0723781586,0.1261780262,0.1926319599,0.0664539337,0.1244699955,0.3989560604,0.2744860649,0.1184518337,0.1423199177,0.023868084,0.1632418633,0.0980069637,-0.0652348995,0.1402060986,0.2060709,0.0658648014,0.1113491058,0.2712571621,0.1599080563,0.1328558922
subject2,4,25,0.1131670475,0.1687121391,0.0555450916,0.0878038406,0.1030158997,0.015212059,0.1506769657,0.1318130493,-0.0188639164,0.1402189732,0.2439880371,0.103769064,0.1332979202,0.1933159828,0.0600180626,0.0936560631,0.3632528782,0.2695968151,0.1337139606,0.1533069611,0.0195930004,0.1627440453,0.0993280411,-0.0634160042,0.1325559616,0.2130570412,0.0805010796,0.1190650463,0.3218390942,0.2027740479,0.1023418903
subject2,5,1,0.0935878754,0.177877903,0.0842900276,0.1043479443,0.1634790897,0.0591311455,0.1317307949,0.2031648159,0.071434021,0.1078801155,0.1908860207,0.0830059052,0.1176440716,0.1881670952,0.0705230236,0.108342886,0.4118008614,0.3034579754,0.1336071491,0.1281750202,-0.0054321289,0.1130151749,0.0594360828,-0.053579092,0.14844203,0.1435620785,-0.0048799515,0.1032328606,0.211676836,0.1084439754,0.1257851124
subject2,5,2,0.0959589481,0.1513650417,0.0554060936,0.1184589863,0.1381809711,0.0197219849,0.1586630344,0.1886870861,0.0300240517,0.1236639023,0.1866488457,0.0629849434,0.1223990917,0.109151125,-0.0132479668,0.0980930328,0.4574270248,0.359333992,0.1030349731,0.1124408245,0.0094058514,0.1574831009,0.0931119919,-0.064371109,0.1490881443,0.1407411098,-0.0083470345,0.0887520313,0.2452070713,0.15645504,0.1078879833
subject2,5,3,0.0972099304,0.1272919178,0.0300819874,0.1084439754,0.1340360641,0.0255920887,0.1469898224,0.2063579559,0.0593681335,0.1299409866,0.2322928905,0.1023519039,0.1084980965,0.2327561378,0.1242580414,0.093736887,0.4414019585,0.3476650715,0.112801075,0.1574878693,0.0446867943,0.1191661358,0.0646500587,-0.054516077,0.1331570148,0.158823967,0.0256669521,0.0879590511,0.2514231205,0.1634640694,0.1128628254
subject2,5,4,0.0722370148,0.1369240284,0.0646870136,0.1086130142,0.1630198956,0.0544068813,0.1427199841,0.1782751083,0.0355551243,0.1182870865,0.2066099644,0.0883228779,0.1182091236,0.1779720783,0.0597629547,0.0986359119,0.407791853,0.309155941,0.118858099,0.1135361195,-0.0053219795,0.1581699848,0.0978629589,-0.0603070259,0.1623489857,0.1936640739,0.0313150883,0.087335825,0.2714159489,0.1840801239,0.1079111099
subject2,5,5,0.0942349434,0.1271829605,0.0329480171,0.114082098,0.1595520973,0.0454699993,0.1467709541,0.1634469032,0.0166759491,0.1321251392,0.2405650616,0.1084399223,0.1227369308,0.1930539608,0.07031703,0.1171870232,0.4686059952,0.351418972,0.1207401752,0.1156520844,-0.0050880909,0.1228609085,0.0546329021,-0.0682280064,0.1572241783,0.1873760223,0.030151844,0.0985369682,0.2468881607,0.1483511925,0.1336688995
subject2,5,6,0.091354847,0.1871619225,0.0958070755,0.1285419464,0.1666069031,0.0380649567,0.1541900635,0.2288382053,0.0746481419,0.1184158325,0.2408819199,0.1224660873,0.1276099682,0.1236689091,-0.0039410591,0.0886781216,0.4934651852,0.4047870636,0.0952398777,0.0868608952,-0.0083789825,0.1569960117,0.1083710194,-0.0486249924,0.1525828838,0.1883130074,0.0357301235,0.0887498856,0.2717659473,0.1830160618,0.097921133
subject2,5,7,0.0930860043,0.1588850021,0.0657989979,0.1071600914,0.1625580788,0.0553979874,0.1527779102,0.1435189247,-0.0092589855,0.1234350204,0.1917989254,0.068363905,0.1424269676,0.1835951805,0.0411682129,0.0874648094,0.3540029526,0.2665381432,0.104642868,0.1284549236,0.0238120556,0.1355121136,0.0820190907,-0.0534930229,0.1475398541,0.1772580147,0.0297181606,0.0895068645,0.2481880188,0.1586811543,0.1231148243
subject2,5,8,0.0962548256,0.1402368546,0.043982029,0.1130390167,0.1415061951,0.0284671783,0.145690918,0.2003879547,0.0546970367,0.1111748219,0.1793470383,0.0681722164,0.1288678646,0.1438238621,0.0149559975,0.0885391235,0.327876091,0.2393369675,0.1327629089,0.1426448822,0.0098819733,0.1196711063,0.0743060112,-0.0453650951,0.1542770863,0.1435949802,-0.010682106,0.0892481804,0.2285749912,0.1393268108,0.1174991131
subject2,5,9,0.1161961555,0.1408209801,0.0246248245,0.1246671677,0.1426150799,0.0179479122,0.1711759567,0.1778728962,0.0066969395,0.1325230598,0.3190460205,0.1865229607,0.1183781624,0.1685750484,0.0501968861,0.0882430077,0.3631811142,0.2749381065,0.1175808907,0.1673359871,0.0497550964,0.1076378822,0.0588049889,-0.0488328934,0.1331899166,0.1432008743,0.0100109577,0.0888340473,0.2423930168,0.1535589695,0.1116740704
subject2,5,10,0.1082220078,0.1328680515,0.0246460438,0.1194460392,0.1140549183,-0.0053911209,0.1674051285,0.1726391315,0.0052340031,0.1288108826,0.3353769779,0.2065660954,0.1083610058,0.17385602,0.0654950142,0.0884809494,0.3773620129,0.2888810635,0.1124858856,0.196352005,0.0838661194,0.1184878349,0.0563559532,-0.0621318817,0.1364181042,0.1520650387,0.0156469345,0.0763800144,0.2419769764,0.165596962,0.1233398914
subject2,5,11,0.1034710407,0.178319931,0.0748488903,0.0932450294,0.1176381111,0.0243930817,0.1383450031,0.1572549343,0.0189099312,0.1146118641,0.2627809048,0.1481690407,0.1134591103,0.1381480694,0.0246889591,0.0937330723,0.387652874,0.2939198017,0.1281092167,0.1626222134,0.0345129967,0.1684138775,0.1134858131,-0.0549280643,0.148938179,0.1740159988,0.0250778198,0.1029200554,0.2976741791,0.1947541237,0.1024599075
subject2,5,12,0.1217129231,0.1710419655,0.0493290424,0.1331830025,0.1735339165,0.040350914,0.1524400711,0.1669631004,0.0145230293,0.1340498924,0.2521810532,0.1181311607,0.0932438374,0.0989489555,0.0057051182,0.0885059834,0.3248720169,0.2363660336,0.1201648712,0.2099559307,0.0897910595,0.1330459118,0.0849919319,-0.0480539799,0.1425611973,0.1337070465,-0.0088541508,0.0976569653,0.2564370632,0.158780098,0.112539053
subject2,5,13,0.1272499561,0.1532459259,0.0259959698,0.0928039551,0.1122350693,0.0194311142,0.1126379967,0.1793830395,0.0667450428,0.1128840446,0.2459168434,0.1330327988,0.0931611061,0.1336841583,0.0405230522,0.0880110264,0.3716628551,0.2836518288,0.1149032116,0.1485161781,0.0336129665,0.1431078911,0.0947380066,-0.0483698845,0.1368999481,0.1871058941,0.050205946,0.0893549919,0.223815918,0.1344609261,0.1276981831
subject2,5,14,0.1360270977,0.1965510845,0.0605239868,0.1073670387,0.1174860001,0.0101189613,0.1438570023,0.2041349411,0.0602779388,0.108880043,0.2612850666,0.1524050236,0.0858850479,0.1817879677,0.0959029198,0.0984339714,0.3305239677,0.2320899963,0.1105840206,0.1604161263,0.0498321056,0.1330928802,0.0790848732,-0.054008007,0.1435050964,0.1492199898,0.0057148933,0.0886571407,0.2665710449,0.1779139042,0.0890200138
subject2,5,15,0.0900189877,0.127892971,0.0378739834,0.1292850971,0.1388270855,0.0095419884,0.1530389786,0.1579630375,0.0049240589,0.1299798489,0.2567799091,0.1268000603,0.1030631065,0.5600869656,0.457023859,0.0874960423,0.3830330372,0.2955369949,0.0918140411,0.1607789993,0.0689649582,0.1083490849,0.049808979,-0.0585401058,0.1286051273,0.1392319202,0.0106267929,0.0838930607,0.2306990623,0.1468060017,0.0979831219
subject2,5,16,0.0836038589,0.1574428082,0.0738389492,0.0787730217,0.0590419769,-0.0197310448,0.1586961746,0.2930810452,0.1343848705,0.1174960136,0.2452321053,0.1277360916,0.1287169456,0.1433398724,0.0146229267,0.0987691879,0.3726351261,0.2738659382,0.0984170437,0.1376030445,0.0391860008,0.1156599522,0.0503108501,-0.065349102,0.1427221298,0.1479799747,0.0052578449,0.0938820839,0.2377021313,0.1438200474,0.1128680706
subject2,5,17,0.0582640171,0.0986170769,0.0403530598,0.1186180115,0.2269649506,0.1083469391,0.1440570354,0.1487751007,0.0047180653,0.1287140846,0.181871891,0.0531578064,0.139770031,0.1444911957,0.0047211647,0.103358984,0.5106778145,0.4073188305,0.2416360378,0.2174739838,-0.0241620541,0.1575191021,0.090015173,-0.0675039291,0.1465139389,0.2075228691,0.0610089302,0.1520409584,0.2558450699,0.1038041115,0.1331880093
subject2,5,18,0.1226210594,0.1371791363,0.0145580769,0.1179258823,0.1136889458,-0.0042369366,0.1677489281,0.1981580257,0.0304090977,0.1287600994,0.2579600811,0.1291999817,0.1266460419,0.1715798378,0.0449337959,0.126568079,0.5306620598,0.4040939808,0.1130239964,0.1326200962,0.0195960999,0.1616339684,0.0948288441,-0.0668051243,0.1479401588,0.1584661007,0.0105259418,0.0839109421,0.2476758957,0.1637649536,0.1115851402
subject2,5,19,0.0931031704,0.1526741982,0.0595710278,0.0881049633,0.0834579468,-0.0046470165,0.1433980465,0.2139668465,0.0705688,0.0979762077,0.3344972134,0.2365210056,0.1140608788,0.1533010006,0.0392401218,0.1085889339,0.4033739567,0.2947850227,0.1775529385,0.2272348404,0.0496819019,0.1375350952,0.0480780602,-0.0894570351,0.1524569988,0.1387579441,-0.0136990547,0.1033880711,0.2924320698,0.1890439987,0.0938589573
subject2,5,20,0.1152799129,0.2301368713,0.1148569584,0.1629190445,0.1730952263,0.0101761818,0.1479699612,0.2520499229,0.1040799618,0.1288459301,0.2173678875,0.0885219574,0.1192631722,0.1142241955,-0.0050389767,0.0923938751,0.3226947784,0.2303009033,0.1023960114,0.122811079,0.0204150677,0.1383681297,0.0740139484,-0.0643541813,0.1528460979,0.1441011429,-0.0087449551,0.1038329601,0.2260019779,0.1221690178,0.1230239868
subject2,5,21,0.0970270634,0.0829260349,-0.0141010284,0.1280839443,0.1781520844,0.05006814,0.1285510063,0.1429610252,0.0144100189,0.1209459305,0.170694828,0.0497488976,0.1449861526,0.1499590874,0.0049729347,0.0986831188,0.4420790672,0.3433959484,0.1351258755,0.1431779861,0.0080521107,0.1527810097,0.0833990574,-0.0693819523,0.1535718441,0.1687808037,0.0152089596,0.0865950584,0.2021391392,0.1155440807,0.1536228657
subject2,5,22,0.1061630249,0.1264078617,0.0202448368,0.1337630749,0.1383490562,0.0045859814,0.1735091209,0.2138309479,0.0403218269,0.1281661987,0.1521081924,0.0239419937,0.167536974,0.18481493,0.017277956,0.1211619377,0.4058969021,0.2847349644,0.1333341599,0.1106290817,-0.0227050781,0.1551470757,0.0788059235,-0.0763411522,0.159705162,0.1560571194,-0.0036480427,0.098927021,0.2324149609,0.1334879398,0.1082670689
subject2,5,23,0.1166360378,0.1417279243,0.0250918865,0.1031579971,0.0936369896,-0.0095210075,0.1716270447,0.1540160179,-0.0176110268,0.1170239449,0.1911530495,0.0741291046,0.1431970596,0.0943760872,-0.0488209724,0.0884008408,0.3423988819,0.2539980412,0.1436319351,0.1479520798,0.0043201447,0.1535918713,0.0796890259,-0.0739028454,0.1388409138,0.1846578121,0.0458168983,0.0874061584,0.2607910633,0.1733849049,0.103413105
subject2,5,24,0.1217257977,0.1315019131,0.0097761154,0.1580910683,0.1835939884,0.0255029202,0.1665599346,0.2471959591,0.0806360245,0.1232440472,0.1320960522,0.008852005,0.0984809399,0.1539959908,0.0555150509,0.0735099316,0.3423309326,0.2688210011,0.1676020622,0.1816921234,0.0140900612,0.1444759369,0.0812368393,-0.0632390976,0.1565420628,0.1179590225,-0.0385830402,0.1034619808,0.2518119812,0.1483500004,0.1041610241
subject2,5,25,0.1168851852,0.1268830299,0.0099978447,0.1139121056,0.1379189491,0.0240068436,0.1630930901,0.2133631706,0.0502700806,0.1181609631,0.2067289352,0.0885679722,0.1213560104,0.12596488,0.0046088696,0.1059060097,0.3558490276,0.249943018,0.1125791073,0.126969099,0.0143899918,0.1338870525,0.0602960587,-0.0735909939,0.1428689957,0.1781189442,0.0352499485,0.0986728668,0.2617108822,0.1630380154,0.1009039879
subject2,6,1,0.1172139645,0.1527149677,0.0355010033,0.0999491215,0.1392171383,0.0392680168,0.137609005,0.1734018326,0.0357928276,0.0981190205,0.2111840248,0.1130650043,0.1175420284,0.5256700516,0.4081280231,0.1368319988,0.8122699261,0.6754379272,0.187702179,0.1758670807,-0.0118350983,0.1439189911,0.0614519119,-0.0824670792,0.1624100208,0.1832230091,0.0208129883,0.1024701595,0.2114651203,0.1089949608,0.115008831
subject2,6,2,0.1300208569,0.1110579968,-0.0189628601,0.1390318871,0.1536910534,0.0146591663,0.1682429314,0.1927969456,0.0245540142,0.1138470173,0.1668388844,0.0529918671,0.1484019756,0.1092791557,-0.0391228199,0.1283428669,0.3777918816,0.2494490147,0.1376719475,0.1417551041,0.0040831566,0.1685009003,0.0896070004,-0.0788938999,0.1696379185,0.1754438877,0.0058059692,0.0830790997,0.275231123,0.1921520233,0.1186130047
subject2,6,3,0.1163909435,0.1466710567,0.0302801132,0.148665905,0.2106199265,0.0619540215,0.1641390324,0.1787068844,0.014567852,0.134357214,0.2723591328,0.1380019188,0.1175279617,0.1133859158,-0.004142046,0.108905077,0.4183821678,0.3094770908,0.1564888954,0.1660189629,0.0095300674,0.1433930397,0.0701749325,-0.0732181072,0.1480989456,0.1630120277,0.0149130821,0.0945398808,0.233093977,0.1385540962,0.1244180202
subject2,6,4,0.1229360104,0.137668848,0.0147328377,0.1138620377,0.1486279964,0.0347659588,0.1432421207,0.1484100819,0.0051679611,0.1428070068,0.2270519733,0.0842449665,0.127612114,0.4154241085,0.2878119946,0.1373720169,0.5758059025,0.4384338856,0.1136069298,0.0886669159,-0.0249400139,0.1475241184,0.0688090324,-0.078715086,0.1480181217,0.1588749886,0.0108568668,0.0935351849,0.2180399895,0.1245048046,0.0976531506
subject2,6,5,0.1188371181,0.11353302,-0.0053040981,0.1225500107,0.1716010571,0.0490510464,0.1383020878,0.143955946,0.0056538582,0.1338870525,0.2661049366,0.1322178841,0.1143360138,0.1691071987,0.0547711849,0.1026449203,0.4719269276,0.3692820072,0.1125879288,0.1521339417,0.0395460129,0.1531300545,0.0643589497,-0.0887711048,0.1829512119,0.2132511139,0.030299902,0.1029620171,0.2384390831,0.135477066,0.1271269321
subject2,6,6,0.1081259251,0.0737738609,-0.0343520641,0.1381671429,0.1778810024,0.0397138596,0.1472270489,0.1626620293,0.0154349804,0.1135280132,0.1975619793,0.0840339661,0.1478161812,0.1570920944,0.0092759132,0.1251139641,0.487858057,0.3627440929,0.1269910336,0.1125478745,-0.0144431591,0.1581981182,0.0843400955,-0.0738580227,0.1384320259,0.198251009,0.0598189831,0.0789170265,0.2376708984,0.1587538719,0.1046459675
subject2,6,7,0.1177358627,0.1633179188,0.045582056,0.1227021217,0.1668159962,0.0441138744,0.1483941078,0.1309370995,-0.0174570084,0.1136069298,0.1858270168,0.0722200871,0.1375110149,0.0899507999,-0.047560215,0.1219270229,0.5335800648,0.4116530418,0.1017019749,0.0922989845,-0.0094029903,0.1509280205,0.0805771351,-0.0703508854,0.1442978382,0.1692810059,0.0249831676,0.0885059834,0.2473919392,0.1588859558,0.0945799351
subject2,6,8,0.1124148369,0.1218378544,0.0094230175,0.1192810535,0.160020113,0.0407390594,0.1621649265,0.1579198837,-0.0042450428,0.1276669502,0.2063360214,0.0786690712,0.1325950623,0.1377589703,0.005163908,0.1186170578,0.5661320686,0.4475150108,0.0986340046,0.0940070152,-0.0046269894,0.1575129032,0.0937020779,-0.0638108253,0.1585288048,0.1732909679,0.0147621632,0.0887849331,0.2237520218,0.1349670887,0.0975089073
subject2,6,9,0.1169958115,0.0930919647,-0.0239038467,0.1436908245,0.1386950016,-0.0049958229,0.162142992,0.1723048687,0.0101618767,0.1387960911,0.2913091183,0.1525130272,0.1380529404,0.2490558624,0.1110029221,0.1327359676,0.4166500568,0.2839140892,0.1265690327,0.1122529507,-0.014316082,0.1431031227,0.0842809677,-0.058822155,0.1532011032,0.1785411835,0.0253400803,0.0939469337,0.2619829178,0.168035984,0.1156079769
subject2,6,10,0.0861370564,0.1013250351,0.0151879787,0.1051690578,0.1440320015,0.0388629436,0.1649470329,0.2040269375,0.0390799046,0.1177861691,0.1525690556,0.0347828865,0.152643919,0.148802042,-0.003841877,0.1153900623,0.358134985,0.2427449226,0.1329319477,0.1135220528,-0.0194098949,0.1383569241,0.079928875,-0.0584280491,0.1420149803,0.1622400284,0.0202250481,0.0904359818,0.2328181267,0.1423821449,0.1171038151
subject2,6,11,0.0945208073,0.1448948383,0.0503740311,0.1674511433,0.1621789932,-0.00527215,0.1625580788,0.1087350845,-0.0538229942,0.1480529308,0.1970388889,0.0489859581,0.1425921917,0.0934209824,-0.0491712093,0.1284382343,0.4129741192,0.2845358849,0.1185679436,0.1138510704,-0.0047168732,0.1379139423,0.069133997,-0.0687799454,0.1451909542,0.1638798714,0.0186889172,0.0975379944,0.2262029648,0.1286649704,0.1034390926
subject2,6,12,0.1173300743,0.1564190388,0.0390889645,0.1252729893,0.2379860878,0.1127130985,0.1487028599,0.1682128906,0.0195100307,0.1243700981,0.2666370869,0.1422669888,0.1485738754,0.1585359573,0.0099620819,0.118366003,0.3927519321,0.2743859291,0.1277351379,0.1431570053,0.0154218674,0.1571481228,0.0836150646,-0.0735330582,0.1425669193,0.1884710789,0.0459041595,0.0980079174,0.252507925,0.1545000076,0.118475914
subject2,6,13,0.1085309982,0.1239330769,0.0154020786,0.10739398,0.1467130184,0.0393190384,0.178139925,0.2033030987,0.0251631737,0.1184949875,0.1577558517,0.0392608643,0.1528711319,0.1386141777,-0.0142569542,0.1339218616,0.41751194,0.2835900784,0.1322729588,0.1178469658,-0.014425993,0.1482570171,0.0691490173,-0.0791079998,0.1388828754,0.1984548569,0.0595719814,0.0884160995,0.2375121117,0.1490960121,0.0972650051
subject2,6,14,0.108164072,0.1036229134,-0.0045411587,0.1302821636,0.1884579659,0.0581758022,0.1521310806,0.1238021851,-0.0283288956,0.1316628456,0.2112438679,0.0795810223,0.139373064,0.0985071659,-0.0408658981,0.1325287819,0.4137878418,0.2812590599,0.1118450165,0.1407470703,0.0289020538,0.1537179947,0.084663868,-0.0690541267,0.1474690437,0.1785721779,0.0311031342,0.0936360359,0.2576038837,0.1639678478,0.0929551125
subject2,6,15,0.1120669842,0.0879690647,-0.0240979195,0.1017210484,0.1182479858,0.0165269375,0.1679999828,0.1563239098,-0.0116760731,0.1211071014,0.1942050457,0.0730979443,0.1233870983,0.1091809273,-0.014206171,0.1189260483,0.3878149986,0.2688889503,0.1140019894,0.1083371639,-0.0056648254,0.1626930237,0.0740540028,-0.0886390209,0.1479609013,0.1736090183,0.0256481171,0.0933427811,0.2529108524,0.1595680714,0.1274189949
subject2,6,16,0.0372209549,0.1031019688,0.0658810139,0.127614975,0.2437000275,0.1160850525,0.160367012,0.109390974,-0.050976038,0.1456620693,0.2385499477,0.0928878784,0.1287870407,0.1987230778,0.0699360371,0.1028940678,0.3570590019,0.2541649342,0.1027140617,0.093626976,-0.0090870857,0.1786050797,0.0847420692,-0.0938630104,0.1628038883,0.1880259514,0.0252220631,0.0804181099,0.2581679821,0.1777498722,0.1025509834
subject2,6,17,0.1031560898,0.2577950954,0.1546390057,0.0871880054,0.1522529125,0.0650649071,0.1436910629,0.1043541431,-0.0393369198,0.1282110214,0.2015559673,0.0733449459,0.1331710815,0.1089949608,-0.0241761208,0.1235160828,0.3923199177,0.2688038349,0.1242051125,0.1288511753,0.0046460629,0.142624855,0.0541608334,-0.0884640217,0.1629481316,0.1733710766,0.010422945,0.1035311222,0.286700964,0.1831698418,0.1376690865
subject2,6,18,0.1130461693,0.1236081123,0.0105619431,0.1081631184,0.1773250103,0.0691618919,0.138217926,0.1229119301,-0.0153059959,0.1148421764,0.1934909821,0.0786488056,0.1227521896,0.1184170246,-0.004335165,0.1281089783,0.4080820084,0.2799730301,0.1122670174,0.1222920418,0.0100250244,0.1533560753,0.0793828964,-0.0739731789,0.1524600983,0.2181830406,0.0657229424,0.1031491756,0.2585651875,0.1554160118,0.0866959095
subject2,6,19,0.1129131317,0.1178770065,0.0049638748,0.1034619808,0.153678894,0.0502169132,0.156537056,0.1526460648,-0.0038909912,0.1091229916,0.182434082,0.0733110905,0.1275980473,0.1236588955,-0.0039391518,0.118283987,0.3781321049,0.2598481178,0.1225938797,0.1528549194,0.0302610397,0.1376149654,0.0591061115,-0.0785088539,0.1589329243,0.1545410156,-0.0043919086,0.098623991,0.2514798641,0.1528558731,0.1132810116
subject2,6,20,0.1038100719,0.099364996,-0.004445076,0.1230530739,0.2117462158,0.0886931419,0.1331028938,0.0854358673,-0.0476670265,0.1329030991,0.1963551044,0.0634520054,0.1224570274,0.1041049957,-0.0183520317,0.1442139149,0.4083068371,0.2640929222,0.117743969,0.1123270988,-0.0054168701,0.158192873,0.0842978954,-0.0738949776,0.1622061729,0.2326331139,0.0704269409,0.0934460163,0.2516450882,0.1581990719,0.1187279224
subject2,6,21,0.106703043,0.1767849922,0.0700819492,0.1041460037,0.1829490662,0.0788030624,0.1375460625,0.1038749218,-0.0336711407,0.1285691261,0.2218849659,0.0933158398,0.1067750454,0.1319420338,0.0251669884,0.1266980171,0.4333870411,0.306689024,0.12093997,0.1484799385,0.0275399685,0.1674189568,0.1080811024,-0.0593378544,0.1334319115,0.1939530373,0.0605211258,0.0891690254,0.2370188236,0.1478497982,0.1236591339
subject2,6,22,0.0712029934,0.1014399529,0.0302369595,0.1039710045,0.1830730438,0.0791020393,0.167910099,0.1633141041,-0.0045959949,0.1397140026,0.2261049747,0.0863909721,0.1493070126,0.1949250698,0.0456180573,0.1179618835,0.5159749985,0.3980131149,0.1176228523,0.0835168362,-0.0341060162,0.1625311375,0.1045541763,-0.0579769611,0.1527938843,0.2176239491,0.0648300648,0.0896780491,0.2768559456,0.1871778965,0.092705965
subject2,6,23,0.1320569515,0.157145977,0.0250890255,0.1349349022,0.1783709526,0.0434360504,0.1470279694,0.1379849911,-0.0090429783,0.1141769886,0.1774010658,0.0632240772,0.1380319595,0.1292030811,-0.0088288784,0.1274418831,0.4119999409,0.2845580578,0.1259829998,0.1335589886,0.0075759888,0.1870539188,0.1076688766,-0.0793850422,0.1434571743,0.198870182,0.0554130077,0.1439328194,0.3167798519,0.1728470325,0.1079070568
subject2,6,24,0.1347928047,0.1290578842,-0.0057349205,0.1182610989,0.1731700897,0.0549089909,0.136633873,0.1177070141,-0.0189268589,0.1138179302,0.2169950008,0.1031770706,0.1182730198,0.2278699875,0.1095969677,0.0981450081,0.388409853,0.2902648449,0.1161761284,0.1463890076,0.0302128792,0.1256861687,0.046859026,-0.0788271427,0.151154995,0.2162539959,0.0650990009,0.1127700806,0.2421591282,0.1293890476,0.1236159801
subject2,6,25,0.1173279285,0.1527149677,0.0353870392,0.1234459877,0.1973199844,0.0738739967,0.133710146,0.084731102,-0.048979044,0.1330840588,0.2466359138,0.1135518551,0.1174960136,0.1322391033,0.0147430897,0.1539950371,0.4254760742,0.2714810371,0.1356759071,0.1308619976,-0.0048139095,0.1833119392,0.0951039791,-0.0882079601,0.1523249149,0.2280628681,0.0757379532,0.1175701618,0.2753529549,0.157782793,0.1111860275
subject3,1,1,0.1482288837,0.500371933,0.3521430492,0.1727819443,0.1334428787,-0.0393390656,0.1382529736,0.5260190964,0.3877661228,0.1268420219,1.8013880253,1.6745460033,0.1067888737,0.6677279472,0.5609390736,0.0989229679,0.6895680428,0.5906450748,0.1259400845,0.1321549416,0.0062148571,0.1186249256,0.1790370941,0.0604121685,0.1278269291,0.2919318676,0.1641049385,0.1136591434,0.4865860939,0.3729269505,0.1469609737
subject3,1,2,0.103028059,0.381016016,0.277987957,0.1837029457,0.1532049179,-0.0304980278,0.1286849976,0.3263630867,0.1976780891,0.083398819,0.4593088627,0.3759100437,0.1081249714,0.3019611835,0.1938362122,0.0888609886,0.5412218571,0.4523608685,0.1208510399,0.114937067,-0.0059139729,0.1373958588,0.2027220726,0.0653262138,0.136909008,0.4060528278,0.2691438198,0.1124901772,0.5097661018,0.3972759247,0.1378369331
subject3,1,3,0.1307768822,0.4494140148,0.3186371326,0.1720540524,0.1168959141,-0.0551581383,0.1387720108,0.268764019,0.1299920082,0.093421936,0.450097084,0.356675148,0.0873260498,0.4502208233,0.3628947735,0.1084861755,0.5272672176,0.4187810421,0.1358919144,0.1618127823,0.0259208679,0.154843092,0.2072679996,0.0524249077,0.1339681149,0.2929420471,0.1589739323,0.1184511185,0.4563970566,0.3379459381,0.1773099899
subject3,1,4,0.1428980827,0.4408929348,0.2979948521,0.1775641441,0.1442019939,-0.0333621502,0.1224470139,0.2089040279,0.0864570141,0.1069071293,0.284263134,0.1773560047,0.1032178402,0.2974348068,0.1942169666,0.1026179791,0.4909071922,0.3882892132,0.1203119755,0.1147429943,-0.0055689812,0.1324388981,0.2016489506,0.0692100525,0.1244449615,0.2693669796,0.1449220181,0.1321430206,0.3668730259,0.2347300053,0.1563520432
subject3,1,5,0.1230580807,0.4221041203,0.2990460396,0.1660950184,0.1171870232,-0.0489079952,0.1381268501,0.1987748146,0.0606479645,0.1001660824,0.3396561146,0.2394900322,0.1036140919,0.4469950199,0.343380928,0.0978310108,0.4927809238,0.394949913,0.1105420589,0.101815939,-0.00872612,0.1376261711,0.2235209942,0.0858948231,0.1130549908,0.3019080162,0.1888530254,0.1381239891,0.3159999847,0.1778759956,0.1731801033
subject3,1,6,0.1083338261,0.2475299835,0.1391961575,0.1626589298,0.1576490402,-0.0050098896,0.1179599762,0.3626949787,0.2447350025,0.0977888107,0.4799559116,0.3821671009,0.1018779278,0.3256111145,0.2237331867,0.0980598927,0.4813799858,0.3833200932,0.1177649498,0.1135628223,-0.0042021275,0.1450240612,0.2033121586,0.0582880974,0.1231098175,0.2937548161,0.1706449986,0.1078400612,0.4102141857,0.3023741245,0.1679618359
subject3,1,7,0.1071720123,0.7358901501,0.6287181377,0.169246912,0.1193728447,-0.0498740673,0.1429140568,0.2836210728,0.140707016,0.1066191196,0.769149065,0.6625299454,0.114730835,0.3491940498,0.2344632149,0.1029508114,0.7587659359,0.6558151245,0.1090190411,0.1190960407,0.0100769997,0.1423649788,0.2225818634,0.0802168846,0.1280720234,0.3272149563,0.1991429329,0.1226570606,0.3084862232,0.1858291626,0.1613137722
